time,open,high,low,close
2021-08-16T20:00:00-04:00,45926.23,47194,44412.01,44704.84
2021-08-17T20:00:00-04:00,44704.85,46050,44227.32,44714.09
2021-08-18T20:00:00-04:00,44714.09,47100,43938.38,46772
2021-08-19T20:00:00-04:00,46772,49500,46650,49332.74
2021-08-20T20:00:00-04:00,49332.99,49833,48250,48848.29
2021-08-21T20:00:00-04:00,48846.11,49556.2,48075.81,49273.28
2021-08-22T20:00:00-04:00,49273.28,50600,49075.01,49523.91
2021-08-23T20:00:00-04:00,49523.23,49888.88,47600,47719.36
2021-08-24T20:00:00-04:00,47719.37,49297.8,47130.57,48992.65
2021-08-25T20:00:00-04:00,48992.65,49380,46280,46853.06
2021-08-26T20:00:00-04:00,46854.22,49220,46359.97,49083.98
2021-08-27T20:00:00-04:00,49082.13,49333,48395.65,48931.99
2021-08-28T20:00:00-04:00,48931.99,49769.2,47741.31,48795.41
2021-08-29T20:00:00-04:00,48795.42,48916.25,46876.49,47024.7
2021-08-30T20:00:00-04:00,47024.69,48298,46731.03,47150.32
2021-08-31T20:00:00-04:00,47150.32,49160.79,46550.99,48842.94
2021-09-01T20:00:00-04:00,48842.93,50420,48631.2,49299.14
2021-09-02T20:00:00-04:00,49299.14,51111,48333,50027.08
2021-09-03T20:00:00-04:00,50027.09,50582.08,49360,49940.74
2021-09-04T20:00:00-04:00,49942.2,51950,49462.59,51799.57
2021-09-05T20:00:00-04:00,51799.56,52830,51040,52683.97
2021-09-06T20:00:00-04:00,52683.98,52950,42088,46864.39
2021-09-07T20:00:00-04:00,46864.38,47347,44431,46062.29
2021-09-08T20:00:00-04:00,46060.02,47400,45500,46413.88
2021-09-09T20:00:00-04:00,46413.88,47037.5,44120,44860.83
2021-09-10T20:00:00-04:00,44860.83,45999,44737.4,45193.78
2021-09-11T20:00:00-04:00,45194.19,46512.2,44746.51,46046.73
2021-09-12T20:00:00-04:00,46048.02,46933.89,43323.93,44975.96
2021-09-13T20:00:00-04:00,44975.96,47272.98,44692.9,47087.18
2021-09-14T20:00:00-04:00,47087.18,48440.93,46675,48106.12
2021-09-15T20:00:00-04:00,48106.13,48488,47038.21,47745.55
2021-09-16T20:00:00-04:00,47745.55,48150,46750,47303.11
2021-09-17T20:00:00-04:00,47303.11,48850,47044.32,48285.15
2021-09-18T20:00:00-04:00,48284.61,48364.64,46840,47256.91
2021-09-19T20:00:00-04:00,47256.92,47345,42467.86,43026.6
2021-09-20T20:00:00-04:00,43026.61,43629.6,39503.58,40726.1
2021-09-21T20:00:00-04:00,40727.83,43989.98,40551.49,43520
2021-09-22T20:00:00-04:00,43520,44976.48,43056,44828.29
2021-09-23T20:00:00-04:00,44828.29,45134.33,40650,42798.49
2021-09-24T20:00:00-04:00,42798.49,42950,41630.26,42651.58
2021-09-25T20:00:00-04:00,42646.84,43940,40725.01,43150
2021-09-26T20:00:00-04:00,43150.01,44350,42059.13,42122.69
2021-09-27T20:00:00-04:00,42122.69,42749,40854,41006.32
2021-09-28T20:00:00-04:00,41002.96,42576.8,40708.73,41499.71
2021-09-29T20:00:00-04:00,41499.7,44100,41387.78,43796.57
2021-09-30T20:00:00-04:00,43799.49,48450,43260.01,48123.94
2021-10-01T20:00:00-04:00,48123.93,48338.68,47410,47626.61
2021-10-02T20:00:00-04:00,47626.62,49304.12,47071.26,48187.3
2021-10-03T20:00:00-04:00,48187.99,49544.48,46885.29,49198.22
2021-10-04T20:00:00-04:00,49199.78,51888,49009.21,51455.12
2021-10-05T20:00:00-04:00,51460.22,56416.02,50410,55321.6
2021-10-06T20:00:00-04:00,55327.45,55337.8,53374.34,53814.99
2021-10-07T20:00:00-04:00,53814.99,56208.73,53647.3,53975
2021-10-08T20:00:00-04:00,53974.99,55589,53656.66,54960.77
2021-10-09T20:00:00-04:00,54960.79,56789,54101,54700
2021-10-10T20:00:00-04:00,54700,57880,54458,57500.01
2021-10-11T20:00:00-04:00,57500.01,57756.52,53750,56011.84
2021-10-12T20:00:00-04:00,56011.83,57822.38,54271.24,57393.65
2021-10-13T20:00:00-04:00,57393.65,58586.67,56800,57378.19
2021-10-14T20:00:00-04:00,57377.12,63997.61,56900,61702.33
2021-10-15T20:00:00-04:00,61702.33,62444.23,60220,60925.56
2021-10-16T20:00:00-04:00,60925.56,61796.47,58850,61571.45
2021-10-17T20:00:00-04:00,61571.45,62800,59897.61,62037.92
2021-10-18T20:00:00-04:00,62037.92,64500,61300,64316.7
2021-10-19T20:00:00-04:00,64314.75,67150,63518.81,66064.24
2021-10-20T20:00:00-04:00,66064.25,66750,62000,62260.33
2021-10-21T20:00:00-04:00,62260.33,63796.2,60011.9,60734.27
2021-10-22T20:00:00-04:00,60734.28,61780,59622,61325.11
2021-10-23T20:00:00-04:00,61325.09,61550,59504.46,60902.82
2021-10-24T20:00:00-04:00,60902.82,63795.98,60701,63127.04
2021-10-25T20:00:00-04:00,63129.25,63362.06,59838.05,60358.75
2021-10-26T20:00:00-04:00,60358.74,61550,57865,58449.36
2021-10-27T20:00:00-04:00,58449.36,62641.26,57550,60622.03
2021-10-28T20:00:00-04:00,60622.02,63069.71,60222,62308.22
2021-10-29T20:00:00-04:00,62308.21,62415.85,60631.23,61895.19
2021-10-30T20:00:00-04:00,61895.19,62462.99,60008,61348.61
2021-10-31T20:00:00-04:00,61347.14,62543.58,59400,60942.87
2021-11-01T20:00:00-04:00,60942.87,64349.55,60659.58,63266.69
2021-11-02T20:00:00-04:00,63266.69,63613,60300,62946.45
2021-11-03T20:00:00-04:00,62946.45,63149,60703,61431.86
2021-11-04T20:00:00-04:00,61433.9,62671.48,60762,61006
2021-11-05T20:00:00-04:00,61006,61645.75,60100,61511.3
2021-11-06T20:00:00-04:00,61511.3,63377.58,61368.26,63316.4
2021-11-07T19:00:00-05:00,63316.4,67932.89,63308.7,67606.96
2021-11-08T19:00:00-05:00,67606.96,68675.16,66300,67009.98
2021-11-09T19:00:00-05:00,67010.65,69198.7,62400.51,64920.13
2021-11-10T19:00:00-05:00,64920.13,65646.98,64147.12,64831.3
2021-11-11T19:00:00-05:00,64831.2,65500,62313,64156.08
2021-11-12T19:00:00-05:00,64156.08,65073.24,63430.01,64427
2021-11-13T19:00:00-05:00,64426.99,65569.99,63640,65568.39
2021-11-14T19:00:00-05:00,65568.38,66395.05,63351.58,63654.49
2021-11-15T19:00:00-05:00,63654.49,63655.77,58397.14,60106.03
2021-11-16T19:00:00-05:00,60106.03,60848.85,58336.68,60366.96
2021-11-17T19:00:00-05:00,60366.97,60999,56505.48,56921.05
2021-11-18T19:00:00-05:00,56921.04,58333,55604,58069.51
2021-11-19T19:00:00-05:00,58069.52,59873.84,57372,59716.29
2021-11-20T19:00:00-05:00,59716.28,60052.82,58518.88,58661.39
2021-11-21T19:00:00-05:00,58648.87,59624.56,55600,56268.31
2021-11-22T19:00:00-05:00,56268.31,57888,55250,57574.23
2021-11-23T19:00:00-05:00,57574.24,57775.27,55900,57165.08
2021-11-24T19:00:00-05:00,57165.09,59449.62,57029,58988.21
2021-11-25T19:00:00-05:00,58988.36,59186.41,53500,53755.65
2021-11-26T19:00:00-05:00,53755.66,55300,53640.69,54738.77
2021-11-27T19:00:00-05:00,54738.77,57474.76,53245,57315.73
2021-11-28T19:00:00-05:00,57315.72,58924.21,56715,57827.98
2021-11-29T19:00:00-05:00,57827.97,59224.99,55900,56975
2021-11-30T19:00:00-05:00,56978.06,59100,56500,57209.29
2021-12-01T19:00:00-05:00,57209.28,57428.49,55800,56513.57
2021-12-02T19:00:00-05:00,56513.56,57670,50604,53612
2021-12-03T19:00:00-05:00,53611.86,53889.69,40888.89,49135.66
2021-12-04T19:00:00-05:00,49135.66,49699.49,47755,49376.6
2021-12-05T19:00:00-05:00,49373.83,50888,47000,50424.72
2021-12-06T19:00:00-05:00,50424.72,51929,50012,50577.2
2021-12-07T19:00:00-05:00,50577.2,51210.6,48533.33,50455.61
2021-12-08T19:00:00-05:00,50459.61,50773.03,47312.89,47539.76
2021-12-09T19:00:00-05:00,47539.34,50188.42,46828.23,47136.35
2021-12-10T19:00:00-05:00,47132.31,49499.05,46724.35,49381.15
2021-12-11T19:00:00-05:00,49379.51,50768,48616.16,50057.01
2021-12-12T19:00:00-05:00,50057.02,50180,45600,46679.93
2021-12-13T19:00:00-05:00,46679.93,48657.92,46255.6,48324.04
2021-12-14T19:00:00-05:00,48324,49479.75,46518.73,48870.48
2021-12-15T19:00:00-05:00,48870.48,49439.79,47500,47624.5
2021-12-16T19:00:00-05:00,47629.1,47988.27,45373.11,46125.33
2021-12-17T19:00:00-05:00,46125.33,47336.99,45438.43,46815.99
2021-12-18T19:00:00-05:00,46815.99,48461.17,46399.37,46668.63
2021-12-19T19:00:00-05:00,46668.65,47533.42,45530.67,46898.14
2021-12-20T19:00:00-05:00,46896.82,49298.78,46650,48875.15
2021-12-21T19:00:00-05:00,48875.88,49599,48420.02,48569.69
2021-12-22T19:00:00-05:00,48569.69,51377.74,48020,50817.92
2021-12-23T19:00:00-05:00,50817.94,51805,50379.25,50808.55
2021-12-24T19:00:00-05:00,50809.37,51190,50105,50403.64
2021-12-25T19:00:00-05:00,50403.64,51300,49350,50765.73
2021-12-26T19:00:00-05:00,50765.73,52134,50450,50707.72
2021-12-27T19:00:00-05:00,50707.72,50713.56,47290,47522.03
2021-12-28T19:00:00-05:00,47522.02,48125.97,46000,46436.54
2021-12-29T19:00:00-05:00,46436.53,47911.68,45880,47095.02
2021-12-30T19:00:00-05:00,47095.02,48575,45650,46210.56
2021-12-31T19:00:00-05:00,46210.57,47943.77,46210.55,47704.35
2022-01-01T19:00:00-05:00,47704.35,48000,46605.68,47280
2022-01-02T19:00:00-05:00,47280.01,47575.22,45665.4,46445.81
2022-01-03T19:00:00-05:00,46445.8,47524.36,45445.57,45833.42
2022-01-04T19:00:00-05:00,45833.41,47075.29,42270,43421.69
2022-01-05T19:00:00-05:00,43421.7,43766,42385.83,43080.01
2022-01-06T19:00:00-05:00,43080.01,43135,40456.56,41553.86
2022-01-07T19:00:00-05:00,41553.87,42335,40500,41688.05
2022-01-08T19:00:00-05:00,41688.05,42773.85,41170,41851.22
2022-01-09T19:00:00-05:00,41851.22,42219.84,39610,41801.55
2022-01-10T19:00:00-05:00,41801.55,43118,41255,42700.68
2022-01-11T19:00:00-05:00,42700.69,44300,42415,43880.72
2022-01-12T19:00:00-05:00,43880.72,44396.68,42301.16,42534.32
2022-01-13T19:00:00-05:00,42538.72,43450,41666,43042.4
2022-01-14T19:00:00-05:00,43042.4,43800,42530.64,43070.51
2022-01-15T19:00:00-05:00,43070.51,43464.71,42531.69,43060.66
2022-01-16T19:00:00-05:00,43060.66,43159.32,41523.68,42176.34
2022-01-17T19:00:00-05:00,42176.34,42680,41260,42337.58
2022-01-18T19:00:00-05:00,42337.58,42545,41115.64,41657.89
2022-01-19T19:00:00-05:00,41656.9,43495,40550,40661.69
2022-01-20T19:00:00-05:00,40662.06,41095.76,35380.92,36425.98
2022-01-21T19:00:00-05:00,36426.46,36817.74,33950,35043.73
2022-01-22T19:00:00-05:00,35043.73,36496.92,34588.8,36230.01
2022-01-23T19:00:00-05:00,36230,37528,32853.83,36648.31
2022-01-24T19:00:00-05:00,36648.3,37561.03,35693,36934.26
2022-01-25T19:00:00-05:00,36934.26,38886.58,36232.42,36787.43
2022-01-26T19:00:00-05:00,36787.42,37200,35471.53,37131
2022-01-27T19:00:00-05:00,37131,38000,36149.02,37696.21
2022-01-28T19:00:00-05:00,37696.22,38750.94,37252,38150.01
2022-01-29T19:00:00-05:00,38150,38420.3,37334.83,37870.01
2022-01-30T19:00:00-05:00,37870,38741.73,36620,38439.04
2022-01-31T19:00:00-05:00,38439.04,39260.26,37969,38680.51
2022-02-01T19:00:00-05:00,38680.51,38834.18,36529.81,36892.03
2022-02-02T19:00:00-05:00,36892.05,37395,36204.3,37289.86
2022-02-03T19:00:00-05:00,37287.33,41741.76,37011,41550
2022-02-04T19:00:00-05:00,41549.99,41922,40920,41374.69
2022-02-05T19:00:00-05:00,41374.68,42656.8,41100,42361.35
2022-02-06T19:00:00-05:00,42361.34,44541.16,41609.76,43829.99
2022-02-07T19:00:00-05:00,43829.99,45600,42641,44021.57
2022-02-08T19:00:00-05:00,44021.58,44826,43089.08,44358.08
2022-02-09T19:00:00-05:00,44358.09,45847.5,43136.96,43471.29
2022-02-10T19:00:00-05:00,43471.3,43900,41914.23,42366
2022-02-11T19:00:00-05:00,42365.99,42980,41540,42199.87
2022-02-12T19:00:00-05:00,42199.88,42755.97,41850,42041.13
2022-02-13T19:00:00-05:00,42041.12,42888,41526,42525.14
2022-02-14T19:00:00-05:00,42525.14,44777,42406.23,44529.6
2022-02-15T19:00:00-05:00,44529.7,44536.8,43277.8,43860.7
2022-02-16T19:00:00-05:00,43860.8,44150,40020.1,40491.7
2022-02-17T19:00:00-05:00,40491.8,40944.1,39422,39966.8
2022-02-18T19:00:00-05:00,39966.8,40438.7,39610.3,40052.6
2022-02-19T19:00:00-05:00,40052.6,40100.1,37905,38368.1
2022-02-20T19:00:00-05:00,38367.9,39510,36762,36986.4
2022-02-21T19:00:00-05:00,36986.4,38450,36310.1,38212
2022-02-22T19:00:00-05:00,38212.1,39250,36963.2,37227.8
2022-02-23T19:00:00-05:00,37227.9,40376.1,34303.7,38315.1
2022-02-24T19:00:00-05:00,38316.2,39750,37999.2,39205.4
2022-02-25T19:00:00-05:00,39205.4,40441.1,38561.7,39099.3
2022-02-26T19:00:00-05:00,39099.3,39868.6,36934.6,37672
2022-02-27T19:00:00-05:00,37672.1,44341,37414.4,43155
2022-02-28T19:00:00-05:00,43155,44935,42765.4,44394.1
2022-03-01T19:00:00-05:00,44393.6,45350,43321,43885.7
2022-03-02T19:00:00-05:00,43885.8,44080,41831,42449.5
2022-03-03T19:00:00-05:00,42449.6,42525.3,38521,39127.7
2022-03-04T19:00:00-05:00,39127.7,39580,38547.6,39375.1
2022-03-05T19:00:00-05:00,39375,39690,38056,38401.1
2022-03-06T19:00:00-05:00,38401.1,39550,37134,37963.8
2022-03-07T19:00:00-05:00,37963.7,39340.5,37853,38709.9
2022-03-08T19:00:00-05:00,38709.9,42647.5,38638.7,41937.5
2022-03-09T19:00:00-05:00,41939.5,42034.3,38512,39407.2
2022-03-10T19:00:00-05:00,39407.1,40242,38200.1,38713
2022-03-11T19:00:00-05:00,38713.1,39578.4,38630,38792.6
2022-03-12T19:00:00-05:00,38792.7,39300,37500,37743.7
2022-03-13T20:00:00-04:00,37743,39989,37522.1,39653.8
2022-03-14T20:00:00-04:00,39651.6,39901.8,38073.8,39271
2022-03-15T20:00:00-04:00,39270.9,41804,38700,41105.8
2022-03-16T20:00:00-04:00,41105.9,41498.4,40442.8,40898.1
2022-03-17T20:00:00-04:00,40898,42322.8,40084.2,41751.5
2022-03-18T20:00:00-04:00,41751.6,42446.6,41500,42188.2
2022-03-19T20:00:00-04:00,42188.2,42269.3,40900,41261
2022-03-20T20:00:00-04:00,41261,41544.4,40430,40982
2022-03-21T20:00:00-04:00,40982,43517.7,40852,42349.8
2022-03-22T20:00:00-04:00,42349.9,43051,41731.3,42867.9
2022-03-23T20:00:00-04:00,42867.8,44200,42525,43973.4
2022-03-24T20:00:00-04:00,43973.2,45142,43575.1,44290.6
2022-03-25T20:00:00-04:00,44290.6,44785,44041,44489.2
2022-03-26T20:00:00-04:00,44489.3,47047,44416,46820.8
2022-03-27T20:00:00-04:00,46820.9,48200,46651.2,47121.9
2022-03-28T20:00:00-04:00,47121.8,48100,46911,47418.5
2022-03-29T20:00:00-04:00,47418.5,47688.6,46535,47053.2
2022-03-30T20:00:00-04:00,47053.1,47619.4,45185,45506
2022-03-31T20:00:00-04:00,45505.9,46700,44206.2,46266.2
2022-04-01T20:00:00-04:00,46266.2,47236.8,45600,45794.6
2022-04-02T20:00:00-04:00,45792.3,47448,45501,46392.4
2022-04-03T20:00:00-04:00,46392.3,46895.5,45094,46580.9
2022-04-04T20:00:00-04:00,46580.9,47188,45300,45477.4
2022-04-05T20:00:00-04:00,45477.5,45494.2,43100,43159.7
2022-04-06T20:00:00-04:00,43159.8,43888,42685,43417.1
2022-04-07T20:00:00-04:00,43417.1,43968.1,42074,42229.2
2022-04-08T20:00:00-04:00,42229.1,42796.7,42100.3,42727.7
2022-04-09T20:00:00-04:00,42727.8,43399.4,41838,42140.4
2022-04-10T20:00:00-04:00,42140.3,42399.9,39136.7,39505.6
2022-04-11T20:00:00-04:00,39505.6,40700,39224,40060.7
2022-04-12T20:00:00-04:00,40060.7,41580,39569.8,41129.8
2022-04-13T20:00:00-04:00,41129.8,41474.8,39522,39915.9
2022-04-14T20:00:00-04:00,39915.9,40888,39734.2,40529.5
2022-04-15T20:00:00-04:00,40529.6,40700,39944.9,40361
2022-04-16T20:00:00-04:00,40360.9,40574.1,39510,39649.1
2022-04-17T20:00:00-04:00,39649.1,41310,38465.7,40785.6
2022-04-18T20:00:00-04:00,40785.7,41788,40543.7,41472.9
2022-04-19T20:00:00-04:00,41472.9,42166.8,40800,41327.7
2022-04-20T20:00:00-04:00,41326,42966,39630,40449.8
2022-04-21T20:00:00-04:00,40449.7,40786.1,39133,39674.2
2022-04-22T20:00:00-04:00,39674.3,40000,39259,39415.1
2022-04-23T20:00:00-04:00,39413.8,39930.6,38884.1,39433.4
2022-04-24T20:00:00-04:00,39433.4,40650,38111,40411
2022-04-25T20:00:00-04:00,40411,40800,37671.8,38093.7
2022-04-26T20:00:00-04:00,38093.7,39470,37844.5,39209
2022-04-27T20:00:00-04:00,39209,40376.6,38861.8,39732.5
2022-04-28T20:00:00-04:00,39732.5,39924.8,38160,38572.2
2022-04-29T20:00:00-04:00,38572.2,38782.6,37550,37614.5
2022-04-30T20:00:00-04:00,37614.4,38680.6,37350,38440.5
2022-05-01T20:00:00-04:00,38440.2,39222,38032.2,38525.6
2022-05-02T20:00:00-04:00,38525.5,38674.7,37500.1,37712.9
2022-05-03T20:00:00-04:00,37713,40071.7,37655.2,39684
2022-05-04T20:00:00-04:00,39684.1,39845,35388,36534.7
2022-05-05T20:00:00-04:00,36533.7,36679.3,35200,35995.3
2022-05-06T20:00:00-04:00,35995.2,36138,34700,35466.7
2022-05-07T20:00:00-04:00,35466.7,35504,33665,34032
2022-05-08T20:00:00-04:00,34032.1,34243.3,30003.6,30056.6
2022-05-09T20:00:00-04:00,30056,32650,29701.4,31002.1
2022-05-10T20:00:00-04:00,31002.1,32197.6,27651,29074.7
2022-05-11T20:00:00-04:00,29077.9,30257,26631,29020.7
2022-05-12T20:00:00-04:00,29020.8,31072.6,28730.4,29274.3
2022-05-13T20:00:00-04:00,29274.2,30352.2,28602.3,30079.8
2022-05-14T20:00:00-04:00,30079.5,31462,29448,31324.4
2022-05-15T20:00:00-04:00,31324.3,31327.4,29052.3,29866.7
2022-05-16T20:00:00-04:00,29866.4,30794,29420,30437
2022-05-17T20:00:00-04:00,30437,30700,28629.6,28700.6
2022-05-18T20:00:00-04:00,28700.6,30550,28670.5,30319.9
2022-05-19T20:00:00-04:00,30319.9,30784.4,28702,29188.9
2022-05-20T20:00:00-04:00,29188.9,29650,28927,29427.4
2022-05-21T20:00:00-04:00,29427.4,30500,29223.6,30284
2022-05-22T20:00:00-04:00,30284,30658,28840.7,29097.7
2022-05-23T20:00:00-04:00,29097.8,29887.3,28637.6,29643.1
2022-05-24T20:00:00-04:00,29643,30246.7,29330,29536.7
2022-05-25T20:00:00-04:00,29536.7,29877,27952.1,29194
2022-05-26T20:00:00-04:00,29194,29387,28259.6,28623.2
2022-05-27T20:00:00-04:00,28623.3,29265.7,28520,29018.8
2022-05-28T20:00:00-04:00,29018.8,29595.2,28825,29452.8
2022-05-29T20:00:00-04:00,29452.6,32307.6,29301.1,31726.5
2022-05-30T20:00:00-04:00,31726.5,32427.5,31222,31797.8
2022-05-31T20:00:00-04:00,31797.9,31986.1,29300,29796.9
2022-06-01T20:00:00-04:00,29796.9,30750,29566.1,30437.1
2022-06-02T20:00:00-04:00,30437.1,30693.2,29220,29682.8
2022-06-03T20:00:00-04:00,29682.8,29988,29456,29848.4
2022-06-04T20:00:00-04:00,29848.5,30250,29524,29909.9
2022-06-05T20:00:00-04:00,29910,31780,29876.2,31361.2
2022-06-06T20:00:00-04:00,31361.2,31599,29190,31118.1
2022-06-07T20:00:00-04:00,31118,31325,29825,30192.5
2022-06-08T20:00:00-04:00,30192.6,30691.9,29914.5,30093.3
2022-06-09T20:00:00-04:00,30093.4,30374.1,28805,29077.7
2022-06-10T20:00:00-04:00,29077.7,29427.9,28080,28416.7
2022-06-11T20:00:00-04:00,28416.6,28530.3,26538.7,26564.7
2022-06-12T20:00:00-04:00,26564.7,26877,21900,22471.5
2022-06-13T20:00:00-04:00,22471.4,23424.2,20823,22122.7
2022-06-14T20:00:00-04:00,22122.7,22800,20100.2,22567.5
2022-06-15T20:00:00-04:00,22567.5,23000,20222,20387.4
2022-06-16T20:00:00-04:00,20387.4,21388,20228,20457.3
2022-06-17T20:00:00-04:00,20457.3,20768.4,17593.2,18959.7
2022-06-18T20:00:00-04:00,18959.7,20821,17935.9,20564.2
2022-06-19T20:00:00-04:00,20564.3,21099.9,19630,20570.1
2022-06-20T20:00:00-04:00,20570,21740,20337.8,20713.1
2022-06-21T20:00:00-04:00,20713.1,20888,19745.7,19977.4
2022-06-22T20:00:00-04:00,19977.5,21250,19874,21096.6
2022-06-23T20:00:00-04:00,21096.6,21563.5,20732.5,21231.2
2022-06-24T20:00:00-04:00,21231.2,21627.6,20894,21481.9
2022-06-25T20:00:00-04:00,21481.9,21888,20952,21029.1
2022-06-26T20:00:00-04:00,21029.1,21560,20500,20730
2022-06-27T20:00:00-04:00,20730,21198,20188,20268.6
2022-06-28T20:00:00-04:00,20268.7,20430,19817.2,20109.9
2022-06-29T20:00:00-04:00,20109.9,20165,18563,19923.5
2022-06-30T20:00:00-04:00,19923.3,20926.4,18948.8,19272
2022-07-01T20:00:00-04:00,19272,19456,18959,19240.9
2022-07-02T20:00:00-04:00,19241,19645.4,18780.1,19305.9
2022-07-03T20:00:00-04:00,19306,20350,19046.3,20226.6
2022-07-04T20:00:00-04:00,20226.3,20749.2,19291.6,20170
2022-07-05T20:00:00-04:00,20170.1,20667.6,19753,20554.1
2022-07-06T20:00:00-04:00,20554.2,21830,20244.9,21613.4
2022-07-07T20:00:00-04:00,21614.5,22579.9,21175.2,21587.9
2022-07-08T20:00:00-04:00,21587.8,22000,21309.6,21580
2022-07-09T20:00:00-04:00,21580,21594.2,20600,20853.8
2022-07-10T20:00:00-04:00,20853.8,20853.9,19870,19954.3
2022-07-11T20:00:00-04:00,19954.3,20048.9,19228.3,19322.9
2022-07-12T20:00:00-04:00,19322.9,20401.6,18901,20220.1
2022-07-13T20:00:00-04:00,20220.1,20900,19600,20578.6
2022-07-14T20:00:00-04:00,20578.6,21200,20364.3,20823.1
2022-07-15T20:00:00-04:00,20823.1,21580,20471,21183.5
2022-07-16T20:00:00-04:00,21183.6,21674.1,20742,20794.4
2022-07-17T20:00:00-04:00,20794.4,22800,20764.4,22423.9
2022-07-18T20:00:00-04:00,22423.5,23817.9,21575,23385.9
2022-07-19T20:00:00-04:00,23385.9,24277,22912.4,23221.5
2022-07-20T20:00:00-04:00,23221.5,23441.1,22340.2,23144.5
2022-07-21T20:00:00-04:00,23144.5,23750,22500,22675.1
2022-07-22T20:00:00-04:00,22675,22990,21933.5,22440.2
2022-07-23T20:00:00-04:00,22440.1,22999,22256.4,22570.6
2022-07-24T20:00:00-04:00,22570.6,22656.8,21232,21300
2022-07-25T20:00:00-04:00,21300,21334.4,20689.6,21241
2022-07-26T20:00:00-04:00,21241,23100,21031,22941.1
2022-07-27T20:00:00-04:00,22941.1,24194.6,22583.1,23836.2
2022-07-28T20:00:00-04:00,23836.2,24500,23426.3,23771.1
2022-07-29T20:00:00-04:00,23771,24700,23505,23629.9
2022-07-30T20:00:00-04:00,23630,24187.3,23222,23290.1
2022-07-31T20:00:00-04:00,23290.1,23497,22836.2,23257.6
2022-08-01T20:00:00-04:00,23257.6,23448.7,22603,22975.1
2022-08-02T20:00:00-04:00,22975.1,23650,22665.3,22801.5
2022-08-03T20:00:00-04:00,22801.5,23211.3,22370,22608.9
2022-08-04T20:00:00-04:00,22608.9,23450,22580.6,23298.1
2022-08-05T20:00:00-04:00,23298,23341.8,22883.6,22943.3
2022-08-06T20:00:00-04:00,22943.2,23400,22830.9,23167.8
2022-08-07T20:00:00-04:00,23167.9,24243,23153.1,23804.4
2022-08-08T20:00:00-04:00,23804.3,23913.4,22850,23140.2
2022-08-09T20:00:00-04:00,23140.1,24235.2,22608,23940.9
2022-08-10T20:00:00-04:00,23941,24972,23840.6,23917.2
2022-08-11T20:00:00-04:00,23917.3,24438.8,23560,24387.5
2022-08-12T20:00:00-04:00,24387.5,24879,24267.5,24429
2022-08-13T20:00:00-04:00,24429,25065,24138,24294.1
2022-08-14T20:00:00-04:00,24294.1,25200,23762,24085.2
2022-08-15T20:00:00-04:00,24085.2,24234,23650,23843
2022-08-16T20:00:00-04:00,23843,24437,23170,23333.1
2022-08-17T20:00:00-04:00,23333.1,23595,23101,23185.1
2022-08-18T20:00:00-04:00,23185,23200,20760,20824.9
2022-08-19T20:00:00-04:00,20825,21368.9,20742.9,21127.8
2022-08-20T20:00:00-04:00,21127.7,21804.6,21055,21505.6
2022-08-21T20:00:00-04:00,21505.6,21550,20858.6,21387
2022-08-22T20:00:00-04:00,21387,21667.2,20874.8,21518.2
2022-08-23T20:00:00-04:00,21518.2,21925.6,21132.3,21354.9
2022-08-24T20:00:00-04:00,21355,21810.9,21295.3,21548.3
2022-08-25T20:00:00-04:00,21548.3,21867.6,20100,20228.7
2022-08-26T20:00:00-04:00,20228.7,20367.7,19744,20023.9
2022-08-27T20:00:00-04:00,20024,20155,19508,19547.5
2022-08-28T20:00:00-04:00,19547.6,20440,19539.4,20275.5
2022-08-29T20:00:00-04:00,20275.6,20574,19524.4,19803.1
2022-08-30T20:00:00-04:00,19803.2,20496,19787.9,20041.5
2022-08-31T20:00:00-04:00,20041.4,20198.3,19555,20122.5
2022-09-01T20:00:00-04:00,20122.6,20434.3,19736,19941
2022-09-02T20:00:00-04:00,19941,20050,19628.7,19820.7
2022-09-03T20:00:00-04:00,19820.7,20022.4,19570,19992.7
2022-09-04T20:00:00-04:00,19992.7,20046.7,19620.2,19784.9
2022-09-05T20:00:00-04:00,19784.9,20174.7,18600,18781.5
2022-09-06T20:00:00-04:00,18781.4,19455,18500,19287
2022-09-07T20:00:00-04:00,19287,19450,19003.8,19309.3
2022-09-08T20:00:00-04:00,19309.3,21666,19283,21352
2022-09-09T20:00:00-04:00,21352,21825,21112.2,21639.5
2022-09-10T20:00:00-04:00,21639.5,21883.4,21336,21820.3
2022-09-11T20:00:00-04:00,21820.3,22474,21540,22386
2022-09-12T20:00:00-04:00,22386,22850,19840,20162.5
2022-09-13T20:00:00-04:00,20162.6,20528.5,19600,20217
2022-09-14T20:00:00-04:00,20217,20315,19453,19690.8
2022-09-15T20:00:00-04:00,19690.8,19878,19300,19792.5
2022-09-16T20:00:00-04:00,19792.4,20182.6,19739.4,20102
2022-09-17T20:00:00-04:00,20102,20105.3,19325.8,19404.5
2022-09-18T20:00:00-04:00,19404.5,19686.3,18215,19528.6
2022-09-19T20:00:00-04:00,19528.6,19625,18690.1,18866.8
2022-09-20T20:00:00-04:00,18866.7,20154.1,18084.3,18447.5
2022-09-21T20:00:00-04:00,18447.6,19504.8,18345.2,19392.5
2022-09-22T20:00:00-04:00,19392.5,19492,18518.5,19280.7
2022-09-23T20:00:00-04:00,19280.7,19304.5,18798,18911
2022-09-24T20:00:00-04:00,18910.9,19196,18621,18799.7
